URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,,,0.1768939393939394,0.3854797979797979,74.0,0.918918918918919,66.35675675675677,74.0,68,74,5.405405405405405,0,5.918918918918919
bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,,,-0.15000000000000002,0.24166666666666667,55.0,0.9272727272727272,59.09090909090909,55.0,51,55,5.363636363636363,0,5.472727272727273
bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,,,0.12992424242424241,0.4928030303030303,50.0,0.94,57.6,50.0,47,50,5.24,0,6.04
bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,,,0.275,0.675,43.0,0.9767441860465116,56.269767441860466,43.0,42,43,5.744186046511628,0,6.534883720930233
bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,,,0.14545454545454548,0.4113636363636364,180.0,0.9388888888888889,109.55555555555557,180.0,169,180,5.988888888888889,4,6.205555555555556
bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,,,0.13409090909090907,0.5136363636363636,98.0,0.9387755102040817,76.75102040816327,98.0,92,98,4.724489795918367,3,5.63265306122449
bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,,,0.07681051587301586,0.6999751984126984,252.0,0.9563492063492064,139.05396825396824,252.0,241,252,5.690476190476191,1,6.142857142857143
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,,,0.15433333333333335,0.48233333333333334,131.0,0.9541984732824428,90.5679389312977,131.0,125,131,5.442748091603053,2,6.091603053435114
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,,,0.04011111111111111,0.47588888888888886,212.0,0.9386792452830188,122.34716981132077,212.0,199,212,6.452830188679245,8,6.721698113207547
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,,,0.07500000000000001,0.378125,170.0,0.9411764705882353,105.64705882352942,170.0,160,170,5.670588235294118,4,6.176470588235294
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,,,0.1546875,0.38645833333333335,199.0,0.9597989949748744,117.99195979899498,199.0,191,199,5.055276381909548,1,6.075376884422111
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,,,0.03229166666666667,0.6236111111111111,180.0,0.9388888888888889,109.55555555555557,180.0,169,180,5.311111111111111,5,5.966666666666667
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,,,0.002040816326530609,0.20408163265306123,97.0,0.9690721649484536,77.56288659793815,97.0,94,97,5.103092783505154,0,5.835051546391752
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,,,0.038095238095238106,0.29523809523809524,93.0,0.946236559139785,75.0494623655914,93.0,88,93,4.806451612903226,0,5.78494623655914
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,,,-0.03333333333333333,0.09999999999999999,86.0,0.9767441860465116,73.46976744186047,86.0,84,86,4.72093023255814,0,6.22093023255814
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,,,-0.028571428571428574,0.2285714285714286,88.0,0.9772727272727273,74.2909090909091,88.0,86,88,4.943181818181818,0,6.159090909090909
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,,,0.007142857142857131,0.41428571428571426,91.0,0.978021978021978,75.52087912087912,91.0,89,91,4.824175824175824,0,6.153846153846154
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,,,-0.07142857142857144,0.2857142857142857,68.0,0.9411764705882353,64.84705882352942,68.0,64,68,5.397058823529412,0,5.985294117647059
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,,,0.06857142857142856,0.39134920634920634,73.0,0.958904109589041,67.55616438356165,73.0,70,73,4.6438356164383565,0,5.958904109589041
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,,,0.03809523809523811,0.47301587301587295,111.0,0.8828828828828829,79.71531531531532,111.0,98,111,5.36936936936937,1,5.576576576576577
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,,,0.08573631725417441,0.43499652133580696,614.0,0.9381107491856677,283.1244299674267,614.0,576,614,5.197068403908795,5,6.11400651465798
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,,,0.0066639610389610405,0.5046185064935065,297.0,0.936026936026936,156.24107744107744,297.0,278,297,6.292929292929293,1,6.787878787878788
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,,,0.06584871269081796,0.4516239462292095,557.0,0.9766606822262118,261.8664272890485,557.0,544,557,5.533213644524237,1,6.348294434470377
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,,,0.046827080327080314,0.23865392015392012,906.0,0.9558498896247241,400.63399558498895,906.0,866,906,5.237306843267108,3,6.2196467991169975
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,,,0.05759803921568627,0.30490196078431375,130.0,0.8846153846153846,87.38461538461539,130.0,115,130,5.015384615384615,7,5.4
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,,,0.0,0.0,9.0,0.8888888888888888,39.15555555555556,9.0,8,9,2.4444444444444446,0,12.444444444444445
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,,,-0.008333333333333338,0.2976190476190476,71.0,0.9436619718309859,66.14647887323945,71.0,67,71,5.732394366197183,1,5.859154929577465
